"fips","agegr","year","state","pop","age","popm","popf","state2"
29,"5-13",1970,"MO",827334,,,,"MO"
29,"55-59",1970,"MO",240011,,,,"MO"
29,"60-61",1970,"MO",93081,,,,"MO"
29,"0-2",1970,"MO",218953,,,,"MO"
29,"45-54",1970,"MO",518529,,,,"MO"
29,"21",1970,"MO",70971,,,,"MO"
29,"14",1970,"MO",92960,,,,"MO"
29,"25-29",1970,"MO",298547,,,,"MO"
29,"30-34",1970,"MO",252157,,,,"MO"
29,"65+",1970,"MO",558381,,,,"MO"
29,"24",1970,"MO",58357,,,,"MO"
29,"62-64F",1970,"MO",70236,,,,"MO"
28,"24",1970,"MS",26453,,,,"MS"
28,"22",1970,"MS",35726,,,,"MS"
28,"30-34",1970,"MS",114536,,,,"MS"
28,"62-64M",1970,"MS",26403,,,,"MS"
28,"35-44",1970,"MS",223712,,,,"MS"
28,"21",1970,"MS",36155,,,,"MS"
28,"14",1970,"MS",51017,,,,"MS"
28,"18",1970,"MS",45973,,,,"MS"
28,"0-2",1970,"MS",125515,,,,"MS"
28,"17",1970,"MS",46081,,,,"MS"
28,"65+",1970,"MS",221139,,,,"MS"
28,"55-59",1970,"MS",104864,,,,"MS"
28,"19",1970,"MS",43069,,,,"MS"
28,"62-64F",1970,"MS",30384,,,,"MS"
28,"25-29",1970,"MS",128202,,,,"MS"
28,"23",1970,"MS",33869,,,,"MS"
28,"15",1970,"MS",50469,,,,"MS"
28,"3-4",1970,"MS",84153,,,,"MS"
28,"5-13",1970,"MS",439583,,,,"MS"
28,"16",1970,"MS",47607,,,,"MS"
28,"45-54",1970,"MS",219578,,,,"MS"
28,"20",1970,"MS",41198,,,,"MS"
28,"60-61",1970,"MS",41308,,,,"MS"
30,"18",1970,"MT",13473,,,,"MT"
30,"35-44",1970,"MT",75021,,,,"MT"
30,"17",1970,"MT",14787,,,,"MT"
30,"55-59",1970,"MT",34738,,,,"MT"
30,"3-4",1970,"MT",23289,,,,"MT"
30,"19",1970,"MT",11681,,,,"MT"
30,"15",1970,"MT",15437,,,,"MT"
30,"60-61",1970,"MT",12349,,,,"MT"
30,"5-13",1970,"MT",135514,,,,"MT"
30,"14",1970,"MT",15451,,,,"MT"
30,"16",1970,"MT",15007,,,,"MT"
30,"20",1970,"MT",11301,,,,"MT"
30,"22",1970,"MT",10910,,,,"MT"
30,"23",1970,"MT",10212,,,,"MT"
30,"24",1970,"MT",8172,,,,"MT"
30,"62-64M",1970,"MT",8316,,,,"MT"
30,"21",1970,"MT",10936,,,,"MT"
30,"62-64F",1970,"MT",7780,,,,"MT"
30,"0-2",1970,"MT",33774,,,,"MT"
30,"65+",1970,"MT",68479,,,,"MT"
30,"25-29",1970,"MT",42212,,,,"MT"
30,"45-54",1970,"MT",77883,,,,"MT"
30,"30-34",1970,"MT",37687,,,,"MT"
37,"3-4",1970,"NC",174527,,,,"NC"
37,"55-59",1970,"NC",237281,,,,"NC"
37,"60-61",1970,"NC",87098,,,,"NC"
37,"25-29",1970,"NC",347015,,,,"NC"
37,"16",1970,"NC",101753,,,,"NC"
37,"18",1970,"NC",107468,,,,"NC"
37,"23",1970,"NC",90864,,,,"NC"
37,"65+",1970,"NC",412038,,,,"NC"
37,"17",1970,"NC",101482,,,,"NC"
37,"45-54",1970,"NC",562612,,,,"NC"
37,"35-44",1970,"NC",589635,,,,"NC"
37,"22",1970,"NC",96409,,,,"NC"
37,"20",1970,"NC",106209,,,,"NC"
37,"14",1970,"NC",105199,,,,"NC"
37,"62-64F",1970,"NC",62292,,,,"NC"
37,"30-34",1970,"NC",297449,,,,"NC"
37,"24",1970,"NC",71886,,,,"NC"
37,"19",1970,"NC",105820,,,,"NC"
37,"0-2",1970,"NC",262968,,,,"NC"
37,"21",1970,"NC",99067,,,,"NC"
37,"5-13",1970,"NC",911467,,,,"NC"
37,"15",1970,"NC",103536,,,,"NC"
37,"62-64M",1970,"NC",50336,,,,"NC"
38,"0-2",1970,"ND",30300,,,,"ND"
38,"15",1970,"ND",13809,,,,"ND"
38,"19",1970,"ND",11489,,,,"ND"
38,"30-34",1970,"ND",30856,,,,"ND"
38,"60-61",1970,"ND",11736,,,,"ND"
38,"23",1970,"ND",9220,,,,"ND"
38,"62-64F",1970,"ND",7792,,,,"ND"
38,"14",1970,"ND",14195,,,,"ND"
38,"3-4",1970,"ND",21046,,,,"ND"
38,"21",1970,"ND",10647,,,,"ND"
38,"25-29",1970,"ND",34608,,,,"ND"
38,"62-64M",1970,"ND",7926,,,,"ND"
38,"22",1970,"ND",10188,,,,"ND"
38,"5-13",1970,"ND",120426,,,,"ND"
38,"45-54",1970,"ND",63987,,,,"ND"
38,"55-59",1970,"ND",30947,,,,"ND"
38,"24",1970,"ND",7384,,,,"ND"
38,"16",1970,"ND",13305,,,,"ND"
38,"65+",1970,"ND",66165,,,,"ND"
38,"35-44",1970,"ND",64218,,,,"ND"
38,"17",1970,"ND",13375,,,,"ND"
38,"20",1970,"ND",11339,,,,"ND"
38,"18",1970,"ND",12834,,,,"ND"
31,"62-64F",1970,"NE",20516,,,,"NE"
31,"15",1970,"NE",29596,,,,"NE"
31,"55-59",1970,"NE",71837,,,,"NE"
31,"18",1970,"NE",28987,,,,"NE"
31,"23",1970,"NE",23051,,,,"NE"
31,"14",1970,"NE",30393,,,,"NE"
31,"45-54",1970,"NE",157162,,,,"NE"
31,"20",1970,"NE",25810,,,,"NE"
31,"19",1970,"NE",27201,,,,"NE"
31,"17",1970,"NE",28531,,,,"NE"
31,"5-13",1970,"NE",270584,,,,"NE"
31,"3-4",1970,"NE",49136,,,,"NE"
31,"21",1970,"NE",23976,,,,"NE"
31,"62-64M",1970,"NE",18091,,,,"NE"
31,"24",1970,"NE",18047,,,,"NE"
31,"65+",1970,"NE",182706,,,,"NE"
31,"30-34",1970,"NE",78149,,,,"NE"
31,"60-61",1970,"NE",28310,,,,"NE"
31,"22",1970,"NE",24059,,,,"NE"
31,"16",1970,"NE",29127,,,,"NE"
31,"25-29",1970,"NE",89262,,,,"NE"
31,"35-44",1970,"NE",159456,,,,"NE"
31,"0-2",1970,"NE",71346,,,,"NE"
33,"22",1970,"NH",12309,,,,"NH"
33,"16",1970,"NH",13194,,,,"NH"
33,"24",1970,"NH",9104,,,,"NH"
33,"21",1970,"NH",12304,,,,"NH"
33,"14",1970,"NH",14197,,,,"NH"
33,"62-64F",1970,"NH",9893,,,,"NH"
33,"3-4",1970,"NH",27211,,,,"NH"
33,"25-29",1970,"NH",48465,,,,"NH"
33,"23",1970,"NH",11990,,,,"NH"
33,"5-13",1970,"NH",134803,,,,"NH"
33,"30-34",1970,"NH",40845,,,,"NH"
33,"45-54",1970,"NH",81362,,,,"NH"
33,"55-59",1970,"NH",35347,,,,"NH"
33,"0-2",1970,"NH",38169,,,,"NH"
33,"20",1970,"NH",12839,,,,"NH"
33,"60-61",1970,"NH",13535,,,,"NH"
33,"35-44",1970,"NH",81474,,,,"NH"
33,"19",1970,"NH",13334,,,,"NH"
33,"62-64M",1970,"NH",8452,,,,"NH"
33,"15",1970,"NH",13824,,,,"NH"
33,"17",1970,"NH",12939,,,,"NH"
33,"65+",1970,"NH",78084,,,,"NH"
33,"18",1970,"NH",14007,,,,"NH"
34,"30-34",1970,"NJ",403858,,,,"NJ"
34,"24",1970,"NJ",88764,,,,"NJ"
34,"0-2",1970,"NJ",342210,,,,"NJ"
34,"65+",1970,"NJ",693794,,,,"NJ"
34,"62-64M",1970,"NJ",83014,,,,"NJ"
34,"15",1970,"NJ",135676,,,,"NJ"
34,"5-13",1970,"NJ",1266474,,,,"NJ"
34,"55-59",1970,"NJ",381013,,,,"NJ"
34,"16",1970,"NJ",129333,,,,"NJ"
34,"17",1970,"NJ",127924,,,,"NJ"
34,"35-44",1970,"NJ",880233,,,,"NJ"
34,"20",1970,"NJ",103485,,,,"NJ"
34,"25-29",1970,"NJ",463624,,,,"NJ"
34,"19",1970,"NJ",105326,,,,"NJ"
34,"45-54",1970,"NJ",917889,,,,"NJ"
34,"60-61",1970,"NJ",136500,,,,"NJ"
34,"62-64F",1970,"NJ",94818,,,,"NJ"
34,"18",1970,"NJ",114146,,,,"NJ"
34,"22",1970,"NJ",107001,,,,"NJ"
34,"21",1970,"NJ",99207,,,,"NJ"
34,"3-4",1970,"NJ",247591,,,,"NJ"
34,"23",1970,"NJ",111210,,,,"NJ"
34,"14",1970,"NJ",138022,,,,"NJ"
35,"14",1970,"NM",23888,,,,"NM"
35,"65+",1970,"NM",70285,,,,"NM"
35,"23",1970,"NM",17037,,,,"NM"
35,"3-4",1970,"NM",39246,,,,"NM"
35,"62-64F",1970,"NM",10171,,,,"NM"
35,"16",1970,"NM",22564,,,,"NM"
35,"0-2",1970,"NM",57532,,,,"NM"
35,"5-13",1970,"NM",218538,,,,"NM"
35,"62-64M",1970,"NM",9478,,,,"NM"
35,"25-29",1970,"NM",65248,,,,"NM"
35,"30-34",1970,"NM",59660,,,,"NM"
35,"22",1970,"NM",17609,,,,"NM"
35,"35-44",1970,"NM",116234,,,,"NM"
35,"19",1970,"NM",17802,,,,"NM"
35,"15",1970,"NM",23398,,,,"NM"
35,"24",1970,"NM",13126,,,,"NM"
35,"18",1970,"NM",19887,,,,"NM"
35,"17",1970,"NM",21669,,,,"NM"
35,"21",1970,"NM",17327,,,,"NM"
35,"55-59",1970,"NM",41785,,,,"NM"
35,"45-54",1970,"NM",101918,,,,"NM"
35,"20",1970,"NM",17698,,,,"NM"
35,"60-61",1970,"NM",14955,,,,"NM"
32,"45-54",1970,"NV",58849,,,,"NV"
32,"55-59",1970,"NV",23678,,,,"NV"
32,"62-64F",1970,"NV",4676,,,,"NV"
32,"25-29",1970,"NV",37498,,,,"NV"
32,"5-13",1970,"NV",90796,,,,"NV"
32,"0-2",1970,"NV",25644,,,,"NV"
32,"23",1970,"NV",8559,,,,"NV"
32,"22",1970,"NV",8398,,,,"NV"
32,"62-64M",1970,"NV",5221,,,,"NV"
32,"24",1970,"NV",6887,,,,"NV"
32,"16",1970,"NV",8783,,,,"NV"
32,"18",1970,"NV",7282,,,,"NV"
32,"15",1970,"NV",9137,,,,"NV"
32,"65+",1970,"NV",30780,,,,"NV"
32,"30-34",1970,"NV",34135,,,,"NV"
32,"21",1970,"NV",7829,,,,"NV"
32,"60-61",1970,"NV",7987,,,,"NV"
32,"17",1970,"NV",8184,,,,"NV"
32,"3-4",1970,"NV",18213,,,,"NV"
32,"20",1970,"NV",7417,,,,"NV"
32,"35-44",1970,"NV",62503,,,,"NV"
32,"19",1970,"NV",6815,,,,"NV"
32,"14",1970,"NV",9467,,,,"NV"
36,"24",1970,"NY",244794,,,,"NY"
36,"18",1970,"NY",308187,,,,"NY"
36,"45-54",1970,"NY",2196099,,,,"NY"
36,"35-44",1970,"NY",2154189,,,,"NY"
36,"30-34",1970,"NY",1039180,,,,"NY"
36,"25-29",1970,"NY",1227366,,,,"NY"
36,"0-2",1970,"NY",872139,,,,"NY"
36,"65+",1970,"NY",1951334,,,,"NY"
36,"14",1970,"NY",336389,,,,"NY"
36,"20",1970,"NY",286338,,,,"NY"
36,"17",1970,"NY",316580,,,,"NY"
36,"3-4",1970,"NY",615730,,,,"NY"
36,"15",1970,"NY",330496,,,,"NY"
36,"19",1970,"NY",291764,,,,"NY"
36,"16",1970,"NY",317536,,,,"NY"
36,"23",1970,"NY",293232,,,,"NY"
36,"5-13",1970,"NY",3057082,,,,"NY"
36,"62-64F",1970,"NY",265984,,,,"NY"
36,"55-59",1970,"NY",980367,,,,"NY"
36,"60-61",1970,"NY",371109,,,,"NY"
36,"62-64M",1970,"NY",225740,,,,"NY"
36,"22",1970,"NY",285959,,,,"NY"
36,"21",1970,"NY",273797,,,,"NY"
39,"25-29",1970,"OH",692319,,,,"OH"
39,"35-44",1970,"OH",1224044,,,,"OH"
39,"60-61",1970,"OH",183791,,,,"OH"
39,"65+",1970,"OH",993444,,,,"OH"
39,"62-64F",1970,"OH",131112,,,,"OH"
39,"5-13",1970,"OH",1967804,,,,"OH"
39,"17",1970,"OH",204275,,,,"OH"
39,"55-59",1970,"OH",512718,,,,"OH"
39,"16",1970,"OH",208025,,,,"OH"
39,"20",1970,"OH",175514,,,,"OH"
39,"45-54",1970,"OH",1246195,,,,"OH"
39,"19",1970,"OH",182453,,,,"OH"
39,"14",1970,"OH",221035,,,,"OH"
39,"15",1970,"OH",218953,,,,"OH"
39,"0-2",1970,"OH",546843,,,,"OH"
39,"24",1970,"OH",134024,,,,"OH"
39,"3-4",1970,"OH",374993,,,,"OH"
39,"21",1970,"OH",168109,,,,"OH"
39,"22",1970,"OH",178085,,,,"OH"
39,"18",1970,"OH",199993,,,,"OH"
39,"62-64M",1970,"OH",114361,,,,"OH"
39,"30-34",1970,"OH",600663,,,,"OH"
39,"23",1970,"OH",178670,,,,"OH"
40,"0-2",1970,"OK",118798,,,,"OK"
40,"20",1970,"OK",44915,,,,"OK"
40,"60-61",1970,"OK",50572,,,,"OK"
40,"16",1970,"OK",49488,,,,"OK"
40,"5-13",1970,"OK",440658,,,,"OK"
40,"14",1970,"OK",50887,,,,"OK"
40,"17",1970,"OK",48233,,,,"OK"
40,"65+",1970,"OK",298689,,,,"OK"
40,"24",1970,"OK",33007,,,,"OK"
40,"3-4",1970,"OK",78503,,,,"OK"
40,"45-54",1970,"OK",282477,,,,"OK"
40,"35-44",1970,"OK",283197,,,,"OK"
40,"25-29",1970,"OK",162926,,,,"OK"
40,"62-64F",1970,"OK",38673,,,,"OK"
40,"15",1970,"OK",50663,,,,"OK"
40,"23",1970,"OK",43018,,,,"OK"
40,"19",1970,"OK",45714,,,,"OK"
40,"22",1970,"OK",43519,,,,"OK"
40,"62-64M",1970,"OK",33413,,,,"OK"
40,"55-59",1970,"OK",131725,,,,"OK"
40,"30-34",1970,"OK",139661,,,,"OK"
40,"21",1970,"OK",43091,,,,"OK"
40,"18",1970,"OK",47636,,,,"OK"
41,"0-2",1970,"OR",97770,,,,"OR"
41,"24",1970,"OR",27009,,,,"OR"
41,"23",1970,"OR",34687,,,,"OR"
41,"14",1970,"OR",42698,,,,"OR"
41,"19",1970,"OR",35750,,,,"OR"
41,"45-54",1970,"OR",243539,,,,"OR"
41,"55-59",1970,"OR",110788,,,,"OR"
41,"5-13",1970,"OR",363248,,,,"OR"
41,"15",1970,"OR",42630,,,,"OR"
41,"3-4",1970,"OR",66383,,,,"OR"
41,"30-34",1970,"OR",115679,,,,"OR"
41,"65+",1970,"OR",225692,,,,"OR"
41,"60-61",1970,"OR",40457,,,,"OR"
41,"20",1970,"OR",34195,,,,"OR"
41,"17",1970,"OR",42337,,,,"OR"
41,"16",1970,"OR",43140,,,,"OR"
41,"35-44",1970,"OR",225929,,,,"OR"
41,"62-64F",1970,"OR",27984,,,,"OR"
41,"21",1970,"OR",32800,,,,"OR"
41,"62-64M",1970,"OR",26009,,,,"OR"
41,"25-29",1970,"OR",139076,,,,"OR"
41,"22",1970,"OR",34062,,,,"OR"
41,"18",1970,"OR",39671,,,,"OR"
42,"17",1970,"PA",219862,,,,"PA"
42,"14",1970,"PA",231346,,,,"PA"
42,"35-44",1970,"PA",1369188,,,,"PA"
42,"23",1970,"PA",181602,,,,"PA"
42,"62-64F",1970,"PA",172422,,,,"PA"
42,"3-4",1970,"PA",383819,,,,"PA"
42,"20",1970,"PA",182460,,,,"PA"
42,"65+",1970,"PA",1266979,,,,"PA"
42,"5-13",1970,"PA",2022365,,,,"PA"
42,"24",1970,"PA",137060,,,,"PA"
42,"15",1970,"PA",228638,,,,"PA"
42,"45-54",1970,"PA",1516872,,,,"PA"
42,"22",1970,"PA",179759,,,,"PA"
42,"30-34",1970,"PA",609958,,,,"PA"
42,"18",1970,"PA",212951,,,,"PA"
42,"0-2",1970,"PA",543252,,,,"PA"
42,"60-61",1970,"PA",240120,,,,"PA"
42,"25-29",1970,"PA",706815,,,,"PA"
42,"21",1970,"PA",173263,,,,"PA"
42,"62-64M",1970,"PA",147451,,,,"PA"
42,"16",1970,"PA",222804,,,,"PA"
42,"55-59",1970,"PA",659311,,,,"PA"
42,"19",1970,"PA",192469,,,,"PA"
44,"3-4",1970,"RI",31457,,,,"RI"
44,"14",1970,"RI",17503,,,,"RI"
44,"60-61",1970,"RI",18526,,,,"RI"
44,"21",1970,"RI",19593,,,,"RI"
44,"20",1970,"RI",20032,,,,"RI"
44,"5-13",1970,"RI",157352,,,,"RI"
44,"23",1970,"RI",17447,,,,"RI"
44,"25-29",1970,"RI",59523,,,,"RI"
44,"0-2",1970,"RI",44894,,,,"RI"
44,"24",1970,"RI",12580,,,,"RI"
44,"16",1970,"RI",16355,,,,"RI"
44,"30-34",1970,"RI",47466,,,,"RI"
44,"65+",1970,"RI",103836,,,,"RI"
44,"18",1970,"RI",17697,,,,"RI"
44,"19",1970,"RI",18296,,,,"RI"
44,"22",1970,"RI",18548,,,,"RI"
44,"35-44",1970,"RI",104096,,,,"RI"
44,"45-54",1970,"RI",115556,,,,"RI"
44,"62-64M",1970,"RI",10941,,,,"RI"
44,"15",1970,"RI",17413,,,,"RI"
44,"55-59",1970,"RI",50445,,,,"RI"
44,"17",1970,"RI",16250,,,,"RI"
44,"62-64F",1970,"RI",13917,,,,"RI"
45,"18",1970,"SC",56291,,,,"SC"
45,"45-54",1970,"SC",277303,,,,"SC"
45,"16",1970,"SC",55251,,,,"SC"
45,"62-64F",1970,"SC",29746,,,,"SC"
45,"23",1970,"SC",47060,,,,"SC"
45,"55-59",1970,"SC",114131,,,,"SC"
45,"65+",1970,"SC",189852,,,,"SC"
45,"19",1970,"SC",57173,,,,"SC"
45,"60-61",1970,"SC",42092,,,,"SC"
45,"20",1970,"SC",54652,,,,"SC"
45,"21",1970,"SC",49692,,,,"SC"
45,"22",1970,"SC",49989,,,,"SC"
45,"15",1970,"SC",57027,,,,"SC"
45,"35-44",1970,"SC",286157,,,,"SC"
45,"5-13",1970,"SC",495332,,,,"SC"
45,"14",1970,"SC",56949,,,,"SC"
45,"3-4",1970,"SC",95388,,,,"SC"
45,"24",1970,"SC",36896,,,,"SC"
45,"25-29",1970,"SC",175007,,,,"SC"
45,"62-64M",1970,"SC",23526,,,,"SC"
45,"17",1970,"SC",55338,,,,"SC"
45,"0-2",1970,"SC",140459,,,,"SC"
45,"30-34",1970,"SC",145402,,,,"SC"
46,"24",1970,"SD",7120,,,,"SD"
46,"3-4",1970,"SD",22154,,,,"SD"
46,"15",1970,"SD",14804,,,,"SD"
46,"62-64F",1970,"SD",8670,,,,"SD"
46,"0-2",1970,"SD",32144,,,,"SD"
46,"62-64M",1970,"SD",8225,,,,"SD"
46,"55-59",1970,"SD",32443,,,,"SD"
46,"23",1970,"SD",8990,,,,"SD"
46,"20",1970,"SD",11826,,,,"SD"
46,"14",1970,"SD",15189,,,,"SD"
46,"25-29",1970,"SD",35457,,,,"SD"
46,"60-61",1970,"SD",12390,,,,"SD"
46,"22",1970,"SD",10305,,,,"SD"
46,"18",1970,"SD",14066,,,,"SD"
46,"16",1970,"SD",14514,,,,"SD"
46,"5-13",1970,"SD",128107,,,,"SD"
46,"65+",1970,"SD",80274,,,,"SD"
46,"35-44",1970,"SD",68877,,,,"SD"
46,"17",1970,"SD",14263,,,,"SD"
46,"21",1970,"SD",10693,,,,"SD"
46,"45-54",1970,"SD",71533,,,,"SD"
46,"19",1970,"SD",12482,,,,"SD"
46,"30-34",1970,"SD",31731,,,,"SD"
47,"19",1970,"TN",72834,,,,"TN"
47,"5-13",1970,"TN",693121,,,,"TN"
47,"21",1970,"TN",65502,,,,"TN"
47,"14",1970,"TN",79736,,,,"TN"
47,"65+",1970,"TN",382129,,,,"TN"
47,"0-2",1970,"TN",192524,,,,"TN"
47,"18",1970,"TN",76790,,,,"TN"
47,"15",1970,"TN",79156,,,,"TN"
47,"20",1970,"TN",70470,,,,"TN"
47,"60-61",1970,"TN",74024,,,,"TN"
47,"62-64F",1970,"TN",53407,,,,"TN"
47,"25-29",1970,"TN",263878,,,,"TN"
47,"17",1970,"TN",73524,,,,"TN"
47,"45-54",1970,"TN",439519,,,,"TN"
47,"62-64M",1970,"TN",45339,,,,"TN"
47,"3-4",1970,"TN",132434,,,,"TN"
47,"30-34",1970,"TN",227768,,,,"TN"
47,"55-59",1970,"TN",194554,,,,"TN"
47,"23",1970,"TN",66436,,,,"TN"
47,"16",1970,"TN",76575,,,,"TN"
47,"35-44",1970,"TN",446958,,,,"TN"
47,"24",1970,"TN",51921,,,,"TN"
47,"22",1970,"TN",67419,,,,"TN"
48,"65+",1970,"TX",987633,,,,"TX"
48,"17",1970,"TX",218853,,,,"TX"
48,"5-13",1970,"TX",2095873,,,,"TX"
48,"35-44",1970,"TX",1278349,,,,"TX"
48,"19",1970,"TX",207595,,,,"TX"
48,"3-4",1970,"TX",398530,,,,"TX"
48,"25-29",1970,"TX",763039,,,,"TX"
48,"22",1970,"TX",201280,,,,"TX"
48,"62-64M",1970,"TX",120158,,,,"TX"
48,"45-54",1970,"TX",1184206,,,,"TX"
48,"23",1970,"TX",199254,,,,"TX"
48,"0-2",1970,"TX",602492,,,,"TX"
48,"62-64F",1970,"TX",136089,,,,"TX"
48,"15",1970,"TX",229818,,,,"TX"
48,"14",1970,"TX",233777,,,,"TX"
48,"20",1970,"TX",206175,,,,"TX"
48,"16",1970,"TX",223290,,,,"TX"
48,"21",1970,"TX",195941,,,,"TX"
48,"18",1970,"TX",213974,,,,"TX"
48,"60-61",1970,"TX",190409,,,,"TX"
48,"30-34",1970,"TX",644772,,,,"TX"
48,"24",1970,"TX",156292,,,,"TX"
48,"55-59",1970,"TX",510856,,,,"TX"
49,"25-29",1970,"UT",72199,,,,"UT"
49,"19",1970,"UT",21432,,,,"UT"
49,"45-54",1970,"UT",101034,,,,"UT"
49,"62-64M",1970,"UT",9536,,,,"UT"
49,"0-2",1970,"UT",69002,,,,"UT"
49,"60-61",1970,"UT",15119,,,,"UT"
49,"5-13",1970,"UT",216415,,,,"UT"
49,"30-34",1970,"UT",57824,,,,"UT"
49,"23",1970,"UT",20216,,,,"UT"
49,"35-44",1970,"UT",107600,,,,"UT"
49,"22",1970,"UT",21792,,,,"UT"
49,"17",1970,"UT",23292,,,,"UT"
49,"55-59",1970,"UT",41249,,,,"UT"
49,"65+",1970,"UT",77047,,,,"UT"
49,"3-4",1970,"UT",42851,,,,"UT"
49,"14",1970,"UT",24473,,,,"UT"
49,"15",1970,"UT",24194,,,,"UT"
49,"62-64F",1970,"UT",10345,,,,"UT"
49,"18",1970,"UT",23897,,,,"UT"
49,"20",1970,"UT",19777,,,,"UT"
49,"21",1970,"UT",20533,,,,"UT"
49,"24",1970,"UT",15586,,,,"UT"
49,"16",1970,"UT",23860,,,,"UT"
51,"14",1970,"VA",93478,,,,"VA"
51,"17",1970,"VA",86849,,,,"VA"
51,"25-29",1970,"VA",334761,,,,"VA"
51,"0-2",1970,"VA",232027,,,,"VA"
51,"30-34",1970,"VA",279785,,,,"VA"
51,"20",1970,"VA",93718,,,,"VA"
51,"65+",1970,"VA",367105,,,,"VA"
51,"55-59",1970,"VA",211510,,,,"VA"
51,"62-64F",1970,"VA",52682,,,,"VA"
51,"15",1970,"VA",91247,,,,"VA"
51,"45-54",1970,"VA",531768,,,,"VA"
51,"3-4",1970,"VA",159628,,,,"VA"
51,"21",1970,"VA",91832,,,,"VA"
51,"23",1970,"VA",91329,,,,"VA"
51,"62-64M",1970,"VA",45213,,,,"VA"
51,"19",1970,"VA",87895,,,,"VA"
51,"24",1970,"VA",69660,,,,"VA"
51,"18",1970,"VA",87509,,,,"VA"
51,"5-13",1970,"VA",836964,,,,"VA"
51,"60-61",1970,"VA",75178,,,,"VA"
51,"35-44",1970,"VA",549521,,,,"VA"
51,"16",1970,"VA",87929,,,,"VA"
51,"22",1970,"VA",93860,,,,"VA"
50,"30-34",1970,"VT",23777,,,,"VT"
50,"5-13",1970,"VT",82735,,,,"VT"
50,"25-29",1970,"VT",28968,,,,"VT"
50,"55-59",1970,"VT",20627,,,,"VT"
50,"22",1970,"VT",7355,,,,"VT"
50,"18",1970,"VT",9638,,,,"VT"
50,"15",1970,"VT",8724,,,,"VT"
50,"20",1970,"VT",8159,,,,"VT"
50,"65+",1970,"VT",47326,,,,"VT"
50,"0-2",1970,"VT",23436,,,,"VT"
50,"14",1970,"VT",8957,,,,"VT"
50,"62-64M",1970,"VT",5244,,,,"VT"
50,"60-61",1970,"VT",8102,,,,"VT"
50,"35-44",1970,"VT",46749,,,,"VT"
50,"24",1970,"VT",5594,,,,"VT"
50,"3-4",1970,"VT",16266,,,,"VT"
50,"23",1970,"VT",7176,,,,"VT"
50,"16",1970,"VT",8596,,,,"VT"
50,"19",1970,"VT",9237,,,,"VT"
50,"17",1970,"VT",8273,,,,"VT"
50,"45-54",1970,"VT",46363,,,,"VT"
50,"62-64F",1970,"VT",5662,,,,"VT"
50,"21",1970,"VT",7768,,,,"VT"
53,"62-64F",1970,"WA",40295,,,,"WA"
53,"20",1970,"WA",63946,,,,"WA"
53,"5-13",1970,"WA",609333,,,,"WA"
53,"18",1970,"WA",64407,,,,"WA"
53,"62-64M",1970,"WA",37900,,,,"WA"
53,"22",1970,"WA",62160,,,,"WA"
53,"16",1970,"WA",66771,,,,"WA"
53,"55-59",1970,"WA",167147,,,,"WA"
53,"25-29",1970,"WA",239138,,,,"WA"
53,"3-4",1970,"WA",111596,,,,"WA"
53,"35-44",1970,"WA",374456,,,,"WA"
53,"60-61",1970,"WA",60055,,,,"WA"
53,"45-54",1970,"WA",393319,,,,"WA"
53,"21",1970,"WA",60745,,,,"WA"
53,"17",1970,"WA",67301,,,,"WA"
53,"65+",1970,"WA",320712,,,,"WA"
53,"30-34",1970,"WA",193731,,,,"WA"
53,"24",1970,"WA",47833,,,,"WA"
53,"0-2",1970,"WA",169279,,,,"WA"
53,"23",1970,"WA",61816,,,,"WA"
53,"19",1970,"WA",63669,,,,"WA"
53,"15",1970,"WA",68362,,,,"WA"
53,"14",1970,"WA",69273,,,,"WA"
55,"62-64M",1970,"WI",52350,,,,"WI"
55,"0-2",1970,"WI",222163,,,,"WI"
55,"65+",1970,"WI",470621,,,,"WI"
55,"20",1970,"WI",74019,,,,"WI"
55,"24",1970,"WI",54746,,,,"WI"
55,"18",1970,"WI",87855,,,,"WI"
55,"60-61",1970,"WI",79560,,,,"WI"
55,"45-54",1970,"WI",476244,,,,"WI"
55,"25-29",1970,"WI",272919,,,,"WI"
55,"22",1970,"WI",70705,,,,"WI"
55,"3-4",1970,"WI",160242,,,,"WI"
55,"62-64F",1970,"WI",56685,,,,"WI"
55,"15",1970,"WI",91662,,,,"WI"
55,"5-13",1970,"WI",843532,,,,"WI"
55,"19",1970,"WI",79315,,,,"WI"
55,"23",1970,"WI",69263,,,,"WI"
55,"21",1970,"WI",68526,,,,"WI"
55,"30-34",1970,"WI",233824,,,,"WI"
55,"35-44",1970,"WI",470494,,,,"WI"
55,"55-59",1970,"WI",216073,,,,"WI"
55,"14",1970,"WI",92427,,,,"WI"
55,"17",1970,"WI",86501,,,,"WI"
55,"16",1970,"WI",88095,,,,"WI"
54,"14",1970,"WV",35769,,,,"WV"
54,"24",1970,"WV",19324,,,,"WV"
54,"55-59",1970,"WV",96319,,,,"WV"
54,"62-64M",1970,"WV",22987,,,,"WV"
54,"19",1970,"WV",31347,,,,"WV"
54,"45-54",1970,"WV",210891,,,,"WV"
54,"21",1970,"WV",27110,,,,"WV"
54,"16",1970,"WV",35310,,,,"WV"
54,"30-34",1970,"WV",90137,,,,"WV"
54,"3-4",1970,"WV",56158,,,,"WV"
54,"23",1970,"WV",26135,,,,"WV"
54,"35-44",1970,"WV",194990,,,,"WV"
54,"20",1970,"WV",29073,,,,"WV"
